geoName,interest,candidate,date_collect,dateid
Lorraine,15,srousseau,20211121_1500,20211121
Midi-Pyrénées,33,srousseau,20211121_1500,20211121
Nord-Pas-de-Calais,35,srousseau,20211121_1500,20211121
Pays de la Loire,24,srousseau,20211121_1500,20211121
Picardie,18,srousseau,20211121_1500,20211121
Poitou-Charentes,0,srousseau,20211121_1500,20211121
Provence-Alpes-Côte d'Azur,21,srousseau,20211121_1500,20211121
Rhône-Alpes,4,srousseau,20211121_1500,20211121
Île-de-France,20,srousseau,20211121_1500,20211121
Alsace,0,srousseau,20211121_2000,20211121
Aquitaine,15,srousseau,20211121_2000,20211121
Auvergne,100,srousseau,20211121_2000,20211121
Basse-Normandie,0,srousseau,20211121_2000,20211121
Bourgogne,0,srousseau,20211121_2000,20211121
Bretagne,35,srousseau,20211121_2000,20211121
Centre-Val de Loire,53,srousseau,20211121_2000,20211121
Champagne-Ardenne,0,srousseau,20211121_2000,20211121
Corse,0,srousseau,20211121_2000,20211121
Franche-Comté,0,srousseau,20211121_2000,20211121
Haute-Normandie,38,srousseau,20211121_2000,20211121
Languedoc-Roussillon,43,srousseau,20211121_2000,20211121
Limousin,0,srousseau,20211121_2000,20211121
Lorraine,88,srousseau,20211121_2000,20211121
Midi-Pyrénées,65,srousseau,20211121_2000,20211121
Nord-Pas-de-Calais,88,srousseau,20211121_2000,20211121
Pays de la Loire,0,srousseau,20211121_2000,20211121
Picardie,34,srousseau,20211121_2000,20211121
Poitou-Charentes,38,srousseau,20211121_2000,20211121
Provence-Alpes-Côte d'Azur,0,srousseau,20211121_2000,20211121
Rhône-Alpes,24,srousseau,20211121_2000,20211121
Île-de-France,53,srousseau,20211121_2000,20211121
Alsace,0,sroyal,20211121_0000,20211121
Aquitaine,0,sroyal,20211121_0000,20211121
Auvergne,0,sroyal,20211121_0000,20211121
Basse-Normandie,100,sroyal,20211121_0000,20211121
Bourgogne,0,sroyal,20211121_0000,20211121
Bretagne,0,sroyal,20211121_0000,20211121
Centre-Val de Loire,0,sroyal,20211121_0000,20211121
Champagne-Ardenne,0,sroyal,20211121_0000,20211121
Corse,0,sroyal,20211121_0000,20211121
Franche-Comté,0,sroyal,20211121_0000,20211121
Haute-Normandie,0,sroyal,20211121_0000,20211121
Languedoc-Roussillon,0,sroyal,20211121_0000,20211121
Limousin,0,sroyal,20211121_0000,20211121
Lorraine,0,sroyal,20211121_0000,20211121
Midi-Pyrénées,0,sroyal,20211121_0000,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_0000,20211121
Pays de la Loire,0,sroyal,20211121_0000,20211121
Picardie,0,sroyal,20211121_0000,20211121
Poitou-Charentes,0,sroyal,20211121_0000,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_0000,20211121
Rhône-Alpes,0,sroyal,20211121_0000,20211121
Île-de-France,5,sroyal,20211121_0000,20211121
Alsace,0,sroyal,20211121_0400,20211121
Aquitaine,0,sroyal,20211121_0400,20211121
Auvergne,0,sroyal,20211121_0400,20211121
Basse-Normandie,0,sroyal,20211121_0400,20211121
Bourgogne,0,sroyal,20211121_0400,20211121
Bretagne,0,sroyal,20211121_0400,20211121
Centre-Val de Loire,0,sroyal,20211121_0400,20211121
Champagne-Ardenne,0,sroyal,20211121_0400,20211121
Corse,0,sroyal,20211121_0400,20211121
Franche-Comté,0,sroyal,20211121_0400,20211121
Haute-Normandie,0,sroyal,20211121_0400,20211121
Languedoc-Roussillon,0,sroyal,20211121_0400,20211121
Limousin,0,sroyal,20211121_0400,20211121
Lorraine,0,sroyal,20211121_0400,20211121
Midi-Pyrénées,0,sroyal,20211121_0400,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_0400,20211121
Pays de la Loire,0,sroyal,20211121_0400,20211121
Picardie,0,sroyal,20211121_0400,20211121
Poitou-Charentes,0,sroyal,20211121_0400,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_0400,20211121
Rhône-Alpes,0,sroyal,20211121_0400,20211121
Île-de-France,0,sroyal,20211121_0400,20211121
Alsace,0,sroyal,20211121_0500,20211121
Aquitaine,0,sroyal,20211121_0500,20211121
Auvergne,0,sroyal,20211121_0500,20211121
Basse-Normandie,0,sroyal,20211121_0500,20211121
Bourgogne,0,sroyal,20211121_0500,20211121
Bretagne,0,sroyal,20211121_0500,20211121
Centre-Val de Loire,0,sroyal,20211121_0500,20211121
Champagne-Ardenne,0,sroyal,20211121_0500,20211121
Corse,0,sroyal,20211121_0500,20211121
Franche-Comté,0,sroyal,20211121_0500,20211121
Haute-Normandie,0,sroyal,20211121_0500,20211121
Languedoc-Roussillon,0,sroyal,20211121_0500,20211121
Limousin,0,sroyal,20211121_0500,20211121
Lorraine,0,sroyal,20211121_0500,20211121
Midi-Pyrénées,0,sroyal,20211121_0500,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_0500,20211121
Pays de la Loire,0,sroyal,20211121_0500,20211121
Picardie,0,sroyal,20211121_0500,20211121
Poitou-Charentes,0,sroyal,20211121_0500,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_0500,20211121
Rhône-Alpes,0,sroyal,20211121_0500,20211121
Île-de-France,0,sroyal,20211121_0500,20211121
Alsace,0,sroyal,20211121_0600,20211121
Aquitaine,0,sroyal,20211121_0600,20211121
Auvergne,0,sroyal,20211121_0600,20211121
Basse-Normandie,0,sroyal,20211121_0600,20211121
Bourgogne,0,sroyal,20211121_0600,20211121
Bretagne,0,sroyal,20211121_0600,20211121
Centre-Val de Loire,0,sroyal,20211121_0600,20211121
Champagne-Ardenne,0,sroyal,20211121_0600,20211121
Corse,0,sroyal,20211121_0600,20211121
Franche-Comté,0,sroyal,20211121_0600,20211121
Haute-Normandie,0,sroyal,20211121_0600,20211121
Languedoc-Roussillon,0,sroyal,20211121_0600,20211121
Limousin,0,sroyal,20211121_0600,20211121
Lorraine,0,sroyal,20211121_0600,20211121
Midi-Pyrénées,0,sroyal,20211121_0600,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_0600,20211121
Pays de la Loire,0,sroyal,20211121_0600,20211121
Picardie,0,sroyal,20211121_0600,20211121
Poitou-Charentes,0,sroyal,20211121_0600,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_0600,20211121
Rhône-Alpes,0,sroyal,20211121_0600,20211121
Île-de-France,0,sroyal,20211121_0600,20211121
Alsace,0,sroyal,20211121_0700,20211121
Aquitaine,0,sroyal,20211121_0700,20211121
Auvergne,0,sroyal,20211121_0700,20211121
Basse-Normandie,0,sroyal,20211121_0700,20211121
Bourgogne,0,sroyal,20211121_0700,20211121
Bretagne,0,sroyal,20211121_0700,20211121
Centre-Val de Loire,0,sroyal,20211121_0700,20211121
Champagne-Ardenne,0,sroyal,20211121_0700,20211121
Corse,0,sroyal,20211121_0700,20211121
Franche-Comté,0,sroyal,20211121_0700,20211121
Haute-Normandie,0,sroyal,20211121_0700,20211121
Languedoc-Roussillon,0,sroyal,20211121_0700,20211121
Limousin,0,sroyal,20211121_0700,20211121
Lorraine,0,sroyal,20211121_0700,20211121
Midi-Pyrénées,0,sroyal,20211121_0700,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_0700,20211121
Pays de la Loire,0,sroyal,20211121_0700,20211121
Picardie,0,sroyal,20211121_0700,20211121
Poitou-Charentes,0,sroyal,20211121_0700,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_0700,20211121
Rhône-Alpes,100,sroyal,20211121_0700,20211121
Île-de-France,0,sroyal,20211121_0700,20211121
Alsace,0,sroyal,20211121_0800,20211121
Aquitaine,0,sroyal,20211121_0800,20211121
Auvergne,0,sroyal,20211121_0800,20211121
Basse-Normandie,0,sroyal,20211121_0800,20211121
Bourgogne,0,sroyal,20211121_0800,20211121
Bretagne,0,sroyal,20211121_0800,20211121
Centre-Val de Loire,0,sroyal,20211121_0800,20211121
Champagne-Ardenne,0,sroyal,20211121_0800,20211121
Corse,0,sroyal,20211121_0800,20211121
Franche-Comté,0,sroyal,20211121_0800,20211121
Haute-Normandie,0,sroyal,20211121_0800,20211121
Languedoc-Roussillon,0,sroyal,20211121_0800,20211121
Limousin,0,sroyal,20211121_0800,20211121
Lorraine,0,sroyal,20211121_0800,20211121
Midi-Pyrénées,0,sroyal,20211121_0800,20211121
Nord-Pas-de-Calais,100,sroyal,20211121_0800,20211121
Pays de la Loire,0,sroyal,20211121_0800,20211121
Picardie,0,sroyal,20211121_0800,20211121
Poitou-Charentes,0,sroyal,20211121_0800,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_0800,20211121
Rhône-Alpes,0,sroyal,20211121_0800,20211121
Île-de-France,0,sroyal,20211121_0800,20211121
Alsace,0,sroyal,20211121_0900,20211121
Aquitaine,0,sroyal,20211121_0900,20211121
Auvergne,0,sroyal,20211121_0900,20211121
Basse-Normandie,0,sroyal,20211121_0900,20211121
Bourgogne,0,sroyal,20211121_0900,20211121
Bretagne,0,sroyal,20211121_0900,20211121
Centre-Val de Loire,0,sroyal,20211121_0900,20211121
Champagne-Ardenne,0,sroyal,20211121_0900,20211121
Corse,0,sroyal,20211121_0900,20211121
Franche-Comté,0,sroyal,20211121_0900,20211121
Haute-Normandie,0,sroyal,20211121_0900,20211121
Languedoc-Roussillon,0,sroyal,20211121_0900,20211121
Limousin,0,sroyal,20211121_0900,20211121
Lorraine,0,sroyal,20211121_0900,20211121
Midi-Pyrénées,0,sroyal,20211121_0900,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_0900,20211121
Pays de la Loire,0,sroyal,20211121_0900,20211121
Picardie,0,sroyal,20211121_0900,20211121
Poitou-Charentes,0,sroyal,20211121_0900,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_0900,20211121
Rhône-Alpes,0,sroyal,20211121_0900,20211121
Île-de-France,100,sroyal,20211121_0900,20211121
Alsace,0,sroyal,20211121_1000,20211121
Aquitaine,0,sroyal,20211121_1000,20211121
Auvergne,0,sroyal,20211121_1000,20211121
Basse-Normandie,0,sroyal,20211121_1000,20211121
Bourgogne,0,sroyal,20211121_1000,20211121
Bretagne,0,sroyal,20211121_1000,20211121
Centre-Val de Loire,0,sroyal,20211121_1000,20211121
Champagne-Ardenne,0,sroyal,20211121_1000,20211121
Corse,0,sroyal,20211121_1000,20211121
Franche-Comté,0,sroyal,20211121_1000,20211121
Haute-Normandie,0,sroyal,20211121_1000,20211121
Languedoc-Roussillon,0,sroyal,20211121_1000,20211121
Limousin,0,sroyal,20211121_1000,20211121
Lorraine,0,sroyal,20211121_1000,20211121
Midi-Pyrénées,0,sroyal,20211121_1000,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_1000,20211121
Pays de la Loire,0,sroyal,20211121_1000,20211121
Picardie,0,sroyal,20211121_1000,20211121
Poitou-Charentes,0,sroyal,20211121_1000,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_1000,20211121
Rhône-Alpes,0,sroyal,20211121_1000,20211121
Île-de-France,0,sroyal,20211121_1000,20211121
Alsace,0,sroyal,20211121_1100,20211121
Aquitaine,0,sroyal,20211121_1100,20211121
Auvergne,0,sroyal,20211121_1100,20211121
Basse-Normandie,0,sroyal,20211121_1100,20211121
Bourgogne,0,sroyal,20211121_1100,20211121
Bretagne,0,sroyal,20211121_1100,20211121
Centre-Val de Loire,0,sroyal,20211121_1100,20211121
Champagne-Ardenne,0,sroyal,20211121_1100,20211121
Corse,0,sroyal,20211121_1100,20211121
Franche-Comté,0,sroyal,20211121_1100,20211121
Haute-Normandie,0,sroyal,20211121_1100,20211121
Languedoc-Roussillon,0,sroyal,20211121_1100,20211121
Limousin,100,sroyal,20211121_1100,20211121
Lorraine,0,sroyal,20211121_1100,20211121
Midi-Pyrénées,0,sroyal,20211121_1100,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_1100,20211121
Pays de la Loire,17,sroyal,20211121_1100,20211121
Picardie,0,sroyal,20211121_1100,20211121
Poitou-Charentes,0,sroyal,20211121_1100,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_1100,20211121
Rhône-Alpes,0,sroyal,20211121_1100,20211121
Île-de-France,7,sroyal,20211121_1100,20211121
Alsace,0,sroyal,20211121_1200,20211121
Aquitaine,49,sroyal,20211121_1200,20211121
Auvergne,0,sroyal,20211121_1200,20211121
Basse-Normandie,0,sroyal,20211121_1200,20211121
Bourgogne,0,sroyal,20211121_1200,20211121
Bretagne,0,sroyal,20211121_1200,20211121
Centre-Val de Loire,89,sroyal,20211121_1200,20211121
Champagne-Ardenne,0,sroyal,20211121_1200,20211121
Corse,0,sroyal,20211121_1200,20211121
Franche-Comté,0,sroyal,20211121_1200,20211121
Haute-Normandie,0,sroyal,20211121_1200,20211121
Languedoc-Roussillon,0,sroyal,20211121_1200,20211121
Limousin,0,sroyal,20211121_1200,20211121
Lorraine,100,sroyal,20211121_1200,20211121
Midi-Pyrénées,0,sroyal,20211121_1200,20211121
Nord-Pas-de-Calais,45,sroyal,20211121_1200,20211121
Pays de la Loire,0,sroyal,20211121_1200,20211121
Picardie,0,sroyal,20211121_1200,20211121
Poitou-Charentes,0,sroyal,20211121_1200,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_1200,20211121
Rhône-Alpes,0,sroyal,20211121_1200,20211121
Île-de-France,12,sroyal,20211121_1200,20211121
Alsace,0,sroyal,20211121_1300,20211121
Aquitaine,0,sroyal,20211121_1300,20211121
Auvergne,0,sroyal,20211121_1300,20211121
Basse-Normandie,0,sroyal,20211121_1300,20211121
Bourgogne,0,sroyal,20211121_1300,20211121
Bretagne,0,sroyal,20211121_1300,20211121
Centre-Val de Loire,0,sroyal,20211121_1300,20211121
Champagne-Ardenne,0,sroyal,20211121_1300,20211121
Corse,0,sroyal,20211121_1300,20211121
Franche-Comté,0,sroyal,20211121_1300,20211121
Haute-Normandie,0,sroyal,20211121_1300,20211121
Languedoc-Roussillon,0,sroyal,20211121_1300,20211121
Limousin,0,sroyal,20211121_1300,20211121
Lorraine,0,sroyal,20211121_1300,20211121
Midi-Pyrénées,0,sroyal,20211121_1300,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_1300,20211121
Pays de la Loire,0,sroyal,20211121_1300,20211121
Picardie,0,sroyal,20211121_1300,20211121
Poitou-Charentes,0,sroyal,20211121_1300,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_1300,20211121
Rhône-Alpes,0,sroyal,20211121_1300,20211121
Île-de-France,0,sroyal,20211121_1300,20211121
Alsace,0,sroyal,20211121_1400,20211121
Aquitaine,0,sroyal,20211121_1400,20211121
Auvergne,0,sroyal,20211121_1400,20211121
Basse-Normandie,0,sroyal,20211121_1400,20211121
Bourgogne,0,sroyal,20211121_1400,20211121
Bretagne,0,sroyal,20211121_1400,20211121
Centre-Val de Loire,0,sroyal,20211121_1400,20211121
Champagne-Ardenne,0,sroyal,20211121_1400,20211121
Corse,0,sroyal,20211121_1400,20211121
Franche-Comté,100,sroyal,20211121_1400,20211121
Haute-Normandie,0,sroyal,20211121_1400,20211121
Languedoc-Roussillon,0,sroyal,20211121_1400,20211121
Limousin,0,sroyal,20211121_1400,20211121
Lorraine,0,sroyal,20211121_1400,20211121
Midi-Pyrénées,0,sroyal,20211121_1400,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_1400,20211121
Pays de la Loire,25,sroyal,20211121_1400,20211121
Picardie,0,sroyal,20211121_1400,20211121
Poitou-Charentes,0,sroyal,20211121_1400,20211121
Provence-Alpes-Côte d'Azur,16,sroyal,20211121_1400,20211121
Rhône-Alpes,0,sroyal,20211121_1400,20211121
Île-de-France,5,sroyal,20211121_1400,20211121
Alsace,0,sroyal,20211121_1500,20211121
Aquitaine,0,sroyal,20211121_1500,20211121
Auvergne,0,sroyal,20211121_1500,20211121
Basse-Normandie,0,sroyal,20211121_1500,20211121
Bourgogne,0,sroyal,20211121_1500,20211121
Bretagne,0,sroyal,20211121_1500,20211121
Centre-Val de Loire,100,sroyal,20211121_1500,20211121
Champagne-Ardenne,0,sroyal,20211121_1500,20211121
Corse,0,sroyal,20211121_1500,20211121
Franche-Comté,0,sroyal,20211121_1500,20211121
Haute-Normandie,0,sroyal,20211121_1500,20211121
Languedoc-Roussillon,0,sroyal,20211121_1500,20211121
Limousin,0,sroyal,20211121_1500,20211121
Lorraine,0,sroyal,20211121_1500,20211121
Midi-Pyrénées,0,sroyal,20211121_1500,20211121
Nord-Pas-de-Calais,52,sroyal,20211121_1500,20211121
Pays de la Loire,0,sroyal,20211121_1500,20211121
Picardie,0,sroyal,20211121_1500,20211121
Poitou-Charentes,0,sroyal,20211121_1500,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_1500,20211121
Rhône-Alpes,30,sroyal,20211121_1500,20211121
Île-de-France,0,sroyal,20211121_1500,20211121
Alsace,27,sroyal,20211121_2000,20211121
Aquitaine,0,sroyal,20211121_2000,20211121
Auvergne,0,sroyal,20211121_2000,20211121
Basse-Normandie,0,sroyal,20211121_2000,20211121
Bourgogne,0,sroyal,20211121_2000,20211121
Bretagne,0,sroyal,20211121_2000,20211121
Centre-Val de Loire,100,sroyal,20211121_2000,20211121
Champagne-Ardenne,0,sroyal,20211121_2000,20211121
Corse,0,sroyal,20211121_2000,20211121
Franche-Comté,0,sroyal,20211121_2000,20211121
Haute-Normandie,36,sroyal,20211121_2000,20211121
Languedoc-Roussillon,42,sroyal,20211121_2000,20211121
Limousin,0,sroyal,20211121_2000,20211121
Lorraine,0,sroyal,20211121_2000,20211121
Midi-Pyrénées,0,sroyal,20211121_2000,20211121
Nord-Pas-de-Calais,0,sroyal,20211121_2000,20211121
Pays de la Loire,0,sroyal,20211121_2000,20211121
Picardie,0,sroyal,20211121_2000,20211121
Poitou-Charentes,0,sroyal,20211121_2000,20211121
Provence-Alpes-Côte d'Azur,0,sroyal,20211121_2000,20211121
Rhône-Alpes,15,sroyal,20211121_2000,20211121
Île-de-France,4,sroyal,20211121_2000,20211121
Alsace,0,vpecresse,20211121_0000,20211121
Aquitaine,0,vpecresse,20211121_0000,20211121
Auvergne,0,vpecresse,20211121_0000,20211121
Basse-Normandie,0,vpecresse,20211121_0000,20211121
Bourgogne,0,vpecresse,20211121_0000,20211121
Bretagne,0,vpecresse,20211121_0000,20211121
Centre-Val de Loire,0,vpecresse,20211121_0000,20211121
Champagne-Ardenne,0,vpecresse,20211121_0000,20211121
Corse,0,vpecresse,20211121_0000,20211121
Franche-Comté,0,vpecresse,20211121_0000,20211121
Haute-Normandie,0,vpecresse,20211121_0000,20211121
Languedoc-Roussillon,0,vpecresse,20211121_0000,20211121
Limousin,0,vpecresse,20211121_0000,20211121
Lorraine,0,vpecresse,20211121_0000,20211121
Midi-Pyrénées,0,vpecresse,20211121_0000,20211121
Nord-Pas-de-Calais,78,vpecresse,20211121_0000,20211121
Pays de la Loire,100,vpecresse,20211121_0000,20211121
Picardie,0,vpecresse,20211121_0000,20211121
Poitou-Charentes,0,vpecresse,20211121_0000,20211121
Provence-Alpes-Côte d'Azur,0,vpecresse,20211121_0000,20211121
Rhône-Alpes,47,vpecresse,20211121_0000,20211121
Île-de-France,42,vpecresse,20211121_0000,20211121
Alsace,0,vpecresse,20211121_0400,20211121
Aquitaine,0,vpecresse,20211121_0400,20211121
Auvergne,0,vpecresse,20211121_0400,20211121
Basse-Normandie,0,vpecresse,20211121_0400,20211121
Bourgogne,0,vpecresse,20211121_0400,20211121
Bretagne,0,vpecresse,20211121_0400,20211121
Centre-Val de Loire,0,vpecresse,20211121_0400,20211121
Champagne-Ardenne,0,vpecresse,20211121_0400,20211121
Corse,0,vpecresse,20211121_0400,20211121
Franche-Comté,0,vpecresse,20211121_0400,20211121
Haute-Normandie,0,vpecresse,20211121_0400,20211121
Languedoc-Roussillon,0,vpecresse,20211121_0400,20211121
Limousin,0,vpecresse,20211121_0400,20211121
Lorraine,0,vpecresse,20211121_0400,20211121
Midi-Pyrénées,0,vpecresse,20211121_0400,20211121
Nord-Pas-de-Calais,0,vpecresse,20211121_0400,20211121
Pays de la Loire,0,vpecresse,20211121_0400,20211121
Picardie,0,vpecresse,20211121_0400,20211121
Poitou-Charentes,0,vpecresse,20211121_0400,20211121
Provence-Alpes-Côte d'Azur,0,vpecresse,20211121_0400,20211121
Rhône-Alpes,0,vpecresse,20211121_0400,20211121
Île-de-France,0,vpecresse,20211121_0400,20211121
Alsace,0,vpecresse,20211121_0500,20211121
Aquitaine,0,vpecresse,20211121_0500,20211121
Auvergne,0,vpecresse,20211121_0500,20211121
Basse-Normandie,0,vpecresse,20211121_0500,20211121
Bourgogne,0,vpecresse,20211121_0500,20211121
Bretagne,0,vpecresse,20211121_0500,20211121
Centre-Val de Loire,0,vpecresse,20211121_0500,20211121
Champagne-Ardenne,0,vpecresse,20211121_0500,20211121
Corse,0,vpecresse,20211121_0500,20211121
Franche-Comté,0,vpecresse,20211121_0500,20211121
Haute-Normandie,0,vpecresse,20211121_0500,20211121
Languedoc-Roussillon,0,vpecresse,20211121_0500,20211121
Limousin,0,vpecresse,20211121_0500,20211121
Lorraine,0,vpecresse,20211121_0500,20211121
Midi-Pyrénées,0,vpecresse,20211121_0500,20211121
Nord-Pas-de-Calais,0,vpecresse,20211121_0500,20211121
Pays de la Loire,0,vpecresse,20211121_0500,20211121
Picardie,0,vpecresse,20211121_0500,20211121
Poitou-Charentes,0,vpecresse,20211121_0500,20211121
Provence-Alpes-Côte d'Azur,0,vpecresse,20211121_0500,20211121
Rhône-Alpes,0,vpecresse,20211121_0500,20211121
Île-de-France,0,vpecresse,20211121_0500,20211121
Alsace,0,vpecresse,20211121_0600,20211121
Aquitaine,0,vpecresse,20211121_0600,20211121
Auvergne,0,vpecresse,20211121_0600,20211121
Basse-Normandie,0,vpecresse,20211121_0600,20211121
Bourgogne,0,vpecresse,20211121_0600,20211121
Bretagne,0,vpecresse,20211121_0600,20211121
Centre-Val de Loire,0,vpecresse,20211121_0600,20211121
Champagne-Ardenne,0,vpecresse,20211121_0600,20211121
Corse,0,vpecresse,20211121_0600,20211121
Franche-Comté,0,vpecresse,20211121_0600,20211121
Haute-Normandie,0,vpecresse,20211121_0600,20211121
Languedoc-Roussillon,0,vpecresse,20211121_0600,20211121
Limousin,100,vpecresse,20211121_0600,20211121
Lorraine,0,vpecresse,20211121_0600,20211121
Midi-Pyrénées,0,vpecresse,20211121_0600,20211121
Nord-Pas-de-Calais,0,vpecresse,20211121_0600,20211121
Pays de la Loire,31,vpecresse,20211121_0600,20211121
Picardie,0,vpecresse,20211121_0600,20211121
Poitou-Charentes,0,vpecresse,20211121_0600,20211121
Provence-Alpes-Côte d'Azur,0,vpecresse,20211121_0600,20211121
Rhône-Alpes,12,vpecresse,20211121_0600,20211121
Île-de-France,0,vpecresse,20211121_0600,20211121
Alsace,0,vpecresse,20211121_0700,20211121
Aquitaine,0,vpecresse,20211121_0700,20211121
Auvergne,0,vpecresse,20211121_0700,20211121
Basse-Normandie,0,vpecresse,20211121_0700,20211121
Bourgogne,0,vpecresse,20211121_0700,20211121
Bretagne,27,vpecresse,20211121_0700,20211121
Centre-Val de Loire,0,vpecresse,20211121_0700,20211121
Champagne-Ardenne,0,vpecresse,20211121_0700,20211121
Corse,0,vpecresse,20211121_0700,20211121
Franche-Comté,0,vpecresse,20211121_0700,20211121
Haute-Normandie,0,vpecresse,20211121_0700,20211121
Languedoc-Roussillon,0,vpecresse,20211121_0700,20211121
Limousin,100,vpecresse,20211121_0700,20211121
Lorraine,0,vpecresse,20211121_0700,20211121
Midi-Pyrénées,0,vpecresse,20211121_0700,20211121
Nord-Pas-de-Calais,0,vpecresse,20211121_0700,20211121
Pays de la Loire,0,vpecresse,20211121_0700,20211121
Picardie,0,vpecresse,20211121_0700,20211121
Poitou-Charentes,0,vpecresse,20211121_0700,20211121
Provence-Alpes-Côte d'Azur,0,vpecresse,20211121_0700,20211121
Rhône-Alpes,10,vpecresse,20211121_0700,20211121
Île-de-France,0,vpecresse,20211121_0700,20211121
Alsace,0,vpecresse,20211121_0800,20211121
Aquitaine,0,vpecresse,20211121_0800,20211121
Auvergne,0,vpecresse,20211121_0800,20211121
Basse-Normandie,0,vpecresse,20211121_0800,20211121
Bourgogne,0,vpecresse,20211121_0800,20211121
Bretagne,36,vpecresse,20211121_0800,20211121
Centre-Val de Loire,0,vpecresse,20211121_0800,20211121
Champagne-Ardenne,100,vpecresse,20211121_0800,20211121
Corse,0,vpecresse,20211121_0800,20211121
Franche-Comté,0,vpecresse,20211121_0800,20211121
Haute-Normandie,0,vpecresse,20211121_0800,20211121
Languedoc-Roussillon,33,vpecresse,20211121_0800,20211121
Limousin,0,vpecresse,20211121_0800,20211121
Lorraine,0,vpecresse,20211121_0800,20211121
Midi-Pyrénées,35,vpecresse,20211121_0800,20211121
Nord-Pas-de-Calais,79,vpecresse,20211121_0800,20211121
Pays de la Loire,0,vpecresse,20211121_0800,20211121
Picardie,0,vpecresse,20211121_0800,20211121
Poitou-Charentes,0,vpecresse,20211121_0800,20211121
Provence-Alpes-Côte d'Azur,16,vpecresse,20211121_0800,20211121
Rhône-Alpes,0,vpecresse,20211121_0800,20211121
Île-de-France,23,vpecresse,20211121_0800,20211121
Alsace,0,vpecresse,20211121_0900,20211121
Aquitaine,0,vpecresse,20211121_0900,20211121
Auvergne,0,vpecresse,20211121_0900,20211121
Basse-Normandie,100,vpecresse,20211121_0900,20211121
Bourgogne,0,vpecresse,20211121_0900,20211121
Bretagne,70,vpecresse,20211121_0900,20211121
Centre-Val de Loire,0,vpecresse,20211121_0900,20211121
Champagne-Ardenne,0,vpecresse,20211121_0900,20211121
Corse,0,vpecresse,20211121_0900,20211121
Franche-Comté,0,vpecresse,20211121_0900,20211121
Haute-Normandie,0,vpecresse,20211121_0900,20211121
Languedoc-Roussillon,0,vpecresse,20211121_0900,20211121
Limousin,0,vpecresse,20211121_0900,20211121
Lorraine,59,vpecresse,20211121_0900,20211121
Midi-Pyrénées,0,vpecresse,20211121_0900,20211121
Nord-Pas-de-Calais,0,vpecresse,20211121_0900,20211121
Pays de la Loire,0,vpecresse,20211121_0900,20211121
Picardie,0,vpecresse,20211121_0900,20211121
Poitou-Charentes,0,vpecresse,20211121_0900,20211121
Provence-Alpes-Côte d'Azur,38,vpecresse,20211121_0900,20211121
Rhône-Alpes,30,vpecresse,20211121_0900,20211121
Île-de-France,17,vpecresse,20211121_0900,20211121
Alsace,0,vpecresse,20211121_1000,20211121
Aquitaine,0,vpecresse,20211121_1000,20211121
Auvergne,0,vpecresse,20211121_1000,20211121
Basse-Normandie,100,vpecresse,20211121_1000,20211121
Bourgogne,0,vpecresse,20211121_1000,20211121
Bretagne,37,vpecresse,20211121_1000,20211121
Centre-Val de Loire,58,vpecresse,20211121_1000,20211121
Champagne-Ardenne,0,vpecresse,20211121_1000,20211121
Corse,0,vpecresse,20211121_1000,20211121
Franche-Comté,0,vpecresse,20211121_1000,20211121
Haute-Normandie,83,vpecresse,20211121_1000,20211121
Languedoc-Roussillon,0,vpecresse,20211121_1000,20211121
Limousin,0,vpecresse,20211121_1000,20211121
Lorraine,0,vpecresse,20211121_1000,20211121
Midi-Pyrénées,0,vpecresse,20211121_1000,20211121
Nord-Pas-de-Calais,0,vpecresse,20211121_1000,20211121
Pays de la Loire,35,vpecresse,20211121_1000,20211121
Picardie,0,vpecresse,20211121_1000,20211121
Poitou-Charentes,0,vpecresse,20211121_1000,20211121
Provence-Alpes-Côte d'Azur,44,vpecresse,20211121_1000,20211121
Rhône-Alpes,34,vpecresse,20211121_1000,20211121
Île-de-France,42,vpecresse,20211121_1000,20211121
Alsace,0,vpecresse,20211121_1100,20211121
Aquitaine,0,vpecresse,20211121_1100,20211121
